mean,std,min,max,skew,kurtosis,glcm_contrast,glcm_dissimilarity,glcm_homogeneity,glcm_energy,glcm_correlation,label,pid,file_id
1.3755987552848359,0.35498895512986645,-0.5211936314373267,2.543070237583435,-1.2804703884639073,3.7291848044809672,0.36145425636007816,0.03546202299412914,0.9912688629171841,0.9712093610738118,0.9847323384753851,1,49,129
2.972161225233264,0.4644857154852198,0.29553695185734097,4.28957276902609,-2.349179472688386,7.618875477597962,0.29036967954990206,0.031410530821917804,0.9921995888021073,0.969033458111264,0.99290444717013,1,49,13
1.3304767168979388,0.387962251062941,-0.5363781945710266,2.532883462651191,-1.4336252048801987,3.0960833753354073,0.3546813845401174,0.03751070205479451,0.9906047245571179,0.9705369998212029,0.9846628231728808,1,49,130
1.5086405842229258,0.30243311771451453,-0.18007412013476162,2.6258265282762174,-0.9289063556561413,1.5449835828810237,0.1698416095890411,0.019095523483365948,0.9951909281530564,0.981502250271267,0.9885749244081995,1,49,131
2.353390264059893,0.7328949173711287,0.37150324720190225,3.8794563603262775,-0.558239518590655,-0.4267030201540227,0.3659414750489236,0.038244557240704496,0.9909791192617387,0.9823503667116721,0.9902243170591605,1,49,132
2.581346462782992,0.5604350161220495,0.3454541935849974,3.8268837526305726,-1.38882490030662,2.8453580537367023,0.6830739359099804,0.048587328767123295,0.9902707251037373,0.9779493480031516,0.9903199125622929,1,49,133
2.6407940203542504,0.4549962299203574,0.4637487826249768,3.94088208497779,-0.962260710973816,2.6076470950744186,0.7681476272015657,0.046278742661448144,0.9909367638858886,0.976728254669494,0.9887427542369212,1,49,134
1.5368914861872192,0.6520643465162829,-0.10471059688394875,4.468471510158941,0.42590484099543835,0.677827858050764,0.19003027152641883,0.035614909491193746,0.9900096258565457,0.9815324283625148,0.9907974515781448,1,49,135
1.6261681935436085,0.769565709550391,-0.21046856593786012,4.735112982968499,1.0399167402578524,1.2158060531364105,0.5954546844422699,0.048526174168297444,0.9895118076680941,0.9795491343349928,0.9797519419658499,1,49,136
1.6097317482050943,0.6723630086294187,0.22996448508625658,4.024825522531418,0.684336124478196,0.2569967353179883,0.5060619496086105,0.04050727739726027,0.9908671347847364,0.9822242338621469,0.97823739818728,1,49,137
1.8634470940817167,0.5254767974290115,0.1956227337196132,4.050923692929406,-0.09421512070013997,0.7526472251415623,0.529621758806262,0.03411662181996085,0.9931520277637277,0.9878459937778823,0.9802038534568985,1,49,138
2.6335459109567627,0.45396501170211234,0.9069732767907668,3.2557992703550753,-1.7411379165822551,2.7853563571840017,0.35578216731898227,0.02073905332681017,0.9964006324881067,0.991003943311595,0.9838957273486659,1,49,139
2.8772858593760624,0.47854572418184416,0.5453231512793502,3.602467763808889,-1.9482228893859181,4.251122909735106,0.39951534980430514,0.03340569960861056,0.9922824612788652,0.9739134766505916,0.9923652288259075,1,49,14
2.5636286104646007,0.4826951632319149,0.7979329856856222,3.2385678770728847,-1.9293850037122269,3.2577731797752545,0.47014126712328763,0.024790545499021526,0.9957975958768164,0.9890361946467597,0.9848453285566081,1,49,140
2.7006943935628573,0.4710528972870947,0.8985069599687133,3.6739926594805845,-1.6432230302222122,2.828279292003126,0.4879066780821918,0.024385396281800392,0.996058499453255,0.9907474859101573,0.9822722126641599,1,49,141
2.746022640612754,0.6973631230433368,0.676864300714923,3.77208123891625,-0.9164757374578701,0.13717781538091955,0.30180558953033265,0.02142704256360078,0.9962474391058888,0.9937699983283195,0.9867058922605396,1,49,142
2.809084361536147,0.6206954407916688,-0.1287841246642147,3.8279763146188834,-1.3366054325767995,2.3983205796288853,0.37469422700587074,0.02169459393346379,0.9963665137917297,0.9930094728799492,0.9844294106240655,1,49,143
1.383088744160523,0.35220242903432686,0.3519794399055005,2.1521288977935193,-0.3655891212830402,-0.504621372768514,0.1907794153620352,0.017559014187866928,0.9958037628794922,0.9877285371709251,0.9881475052375249,1,49,144
1.3247435068717537,0.2561729125143098,0.28217748684942523,2.296579199436628,-0.7834635777729595,0.7113582793795259,0.40246605919765155,0.03819104696673189,0.9899288051562113,0.9575217022264406,0.9911370841769543,1,49,145
1.2992730001139265,0.22738473126840827,0.0752615960979233,2.2192106147373085,-0.5107766517247282,1.8738953604772242,0.4229987157534246,0.04657687133072407,0.9869292115442089,0.9450006620645465,0.9921601939572351,1,49,146
1.3169240041293975,0.2503871154509946,-0.001184200094850296,2.050253789973078,-1.3820591304846312,3.948036342445384,0.4209194593933464,0.04847266389432485,0.9861371640174919,0.9427143411647367,0.9926543086249272,1,49,147
1.356034516924117,0.25335873070414966,0.005476493728255468,2.466078770906983,-1.0957178608218423,2.382046377410762,0.565771771037182,0.05405302103718199,0.9856261745391787,0.9467867749401866,0.9908658998229384,1,49,148
1.459102172091605,0.2437657195985764,0.16508512784613558,2.4042274141636746,-1.1738993966729334,3.0604074528404537,0.5483732876712328,0.048220401174168294,0.9882032900870952,0.9587550933359896,0.9899718253759253,1,49,149
2.7503513944921645,0.5532270173679046,1.1702186633649532,4.4263347007288045,-0.9378870618041705,0.045822055919702454,0.3700999877690802,0.025593199608610562,0.994710404434511,0.9842368032716109,0.9894561908408973,1,49,15
1.509241728350068,0.3424556261379509,0.025358929509556552,2.1476537705403302,-1.568806380074524,2.7461533260110347,0.5004892367906066,0.043228657045009784,0.9894372775125534,0.9696216864416723,0.9893216836770473,1,49,150
1.7249096682406282,0.5159100152250714,-0.12312816632824061,2.337171906456073,-1.2376494437250343,0.8073580730298993,0.2884662426614482,0.02078491927592955,0.9958915870652821,0.9890470483041369,0.9883577479099722,1,49,151
1.684330422922181,0.35587714800344206,-0.252193287667049,2.3951694530634304,-1.8407555742554567,4.700707437131566,0.38766664628180025,0.025027519569471614,0.9951399640932462,0.9859222862829516,0.9869625179699257,1,49,152
1.7376220047377817,0.41858016815202786,0.20812278270352413,2.2873299950172963,-1.5128215210515048,1.7860771021279653,0.20578522504892366,0.016244190313111542,0.9965219779670764,0.9882041507941665,0.9880642580199709,1,49,153
1.4793994768718919,0.29244528145139387,0.40147433662999116,2.683226094144366,-0.565054508766238,1.6288846587784427,0.5388025929549901,0.03683035714285713,0.9925399415548465,0.9652587258130082,0.9841301990974256,1,49,154
1.4494871995720553,0.2717397535510703,0.3681699209652778,2.5151062910244115,-0.7542144776409864,1.3215333058047065,0.40684625733855184,0.03633347602739726,0.991560331898645,0.9524464053451105,0.9907930949866434,1,49,155
1.5083377764725625,0.26066131773941953,0.43015617487174224,2.662534547421353,-0.8781199241878892,1.5811655327991057,0.564839163405088,0.04405424412915852,0.9897399949279979,0.9511005056375501,0.9912407247461316,1,49,156
1.609195673319403,0.24456179283795199,0.33523444032620103,2.935295248597154,-0.6435126585595073,1.510603846693054,0.46734344422700574,0.040010396281800385,0.9903416711626726,0.9538525095573208,0.9903174547514989,1,49,157
1.7743418858585303,0.24935597525888092,0.43897453567241196,2.5630980523005884,-0.7642136766300704,1.6780578357132239,0.5332833904109587,0.04023972602739725,0.9910327303920237,0.9622086426617793,0.9905944711604596,1,49,158
1.9080609975859935,0.2804977293713403,0.7929671454268099,2.585226510281813,-0.7235612383715354,1.0111470402852438,0.7597235812133071,0.0396434686888454,0.9928754790581698,0.9752006778360303,0.9849121758947436,1,49,159
3.042654757841993,0.6562094386643939,0.5497151320202001,4.12456859763067,-1.5334986660711931,1.733783479237026,0.1457466976516634,0.007407350782778864,0.9988725369632926,0.9972940458634993,0.9758305236965661,1,49,16
2.0947534411123847,0.5657543955841016,0.1801657120261715,3.362174854951609,-0.9585126881732973,0.3595233234219086,0.20035011007827788,0.016802226027397258,0.9963080925195326,0.9901554368791133,0.9873852516445427,1,49,160
2.335711584753488,0.42189946756126523,-0.27874730890398147,2.9642897994406554,-2.7799612823799458,8.020765765851054,0.36099559686888444,0.020998960371819954,0.9964781917669567,0.9874921609853875,0.9870151372455037,1,49,161
2.430804448779616,0.5435456835510051,0.3536547122845434,4.482151119309431,-0.7165445489049259,0.9403545285376866,0.2848657656555773,0.019974620841487278,0.9960821244792863,0.9894903537340349,0.986859618486947,1,49,162
1.66591143939544,0.513384382407964,0.40412283826923906,2.5418506221047723,-0.5783869969548607,-0.6829112586144945,0.12954837328767121,0.008317025440313111,0.9986915674981871,0.9976226397734791,0.9708763670838586,1,49,163
1.9718720900521252,0.37336744017832835,0.14338613208130635,2.5475268054034927,-2.1577627590653523,5.028734120322143,0.1916814456947162,0.014447773972602737,0.9970883380950474,0.988508468247844,0.9878263531818766,1,49,164
1.8951820300537652,0.4094257861546987,0.38543630153989816,2.7357206059475643,-1.5734106473361889,2.0065844604710428,0.29286172945205474,0.021105980919765163,0.9956559155858852,0.9839883452032342,0.9857133602335616,1,49,165
1.9116090258861298,0.4845777423921839,-0.3802260257145219,3.80487718041998,-1.4904024197824648,3.6617438019866055,0.30866254892367895,0.032840019569471614,0.9916940600346481,0.9748595916986001,0.9905209694330989,1,49,166
2.072444240076379,0.5349085498145577,-0.367812523831502,2.925336666747629,-1.930646128848307,3.5354595636927444,0.19185726516634047,0.021679305283757336,0.9946764144631608,0.9799002803563229,0.9922602058979725,1,49,167
1.9675649668261308,0.6652542971080647,-0.22229543118504638,2.7558958556117377,-0.9765899913608838,-0.26457919314032985,0.14461533757338552,0.017857142857142853,0.9952772324766808,0.98662224851073,0.991770842830654,1,49,168
1.39074395787122,0.25918016248189285,-0.3192585839777511,2.075838529614363,-0.5168146859740281,2.18003181366481,0.2507414995107632,0.021923923679060667,0.9950405936632216,0.9763214427298108,0.9891159168382125,1,49,169
2.591937598461193,1.0116767722281372,-0.0791094607591869,4.1297860457294675,-0.5376511699669717,-0.9323287517176926,0.34746514187866917,0.020891939823874748,0.9959542443597758,0.9900363013240342,0.9825641614024675,1,49,17
1.385219295990446,0.27770935080390796,0.06751662785405821,2.2413257595977174,-0.4174428492227568,1.212225450027967,0.30712603962817997,0.02920896526418787,0.9929212565144466,0.9643526555035966,0.9903540490580794,1,49,170
1.4202148148686586,0.29565557861749847,0.1781977014709684,2.319052734269267,0.08165756196940788,1.1817436222498463,0.3400425024461839,0.03250366927592955,0.9915966696611066,0.9584856672288654,0.9913027356282021,1,49,171
1.4637865563456816,0.32887872558711057,-0.2641471254021944,2.395520743717414,-0.13568671276872796,1.5588509296514097,0.37648299902152627,0.035943615459882575,0.9907255866594938,0.9617439343930854,0.9913408561660225,1,49,172
1.6076871164568531,0.3676137705294095,0.306257920760058,2.648045289443969,0.11211565466809315,0.26633486091597147,0.3564854452054794,0.03211380870841487,0.9917209906426616,0.9704076564129637,0.9913173113226692,1,49,173
1.7595810034891584,0.4271535998361803,0.534466542305657,3.445098224619673,0.012140099473758511,0.004005845671105401,0.3034032534246574,0.024951076320939326,0.9938144685185138,0.9804608284595611,0.9904059583420178,1,49,174
2.312263902399939,0.5664436063470905,0.738393513183229,3.3467334765479273,-0.66905512973232,-0.2365839382568189,0.241522443737769,0.015242783757338547,0.9970827601631851,0.9934528724949391,0.9834194049992446,1,57,175
2.37542733737583,0.5761009285533366,0.1357477782283692,3.2298446012088626,-1.5270185506813885,1.826250020767132,0.26950067270058703,0.025470890410958895,0.9939878135190013,0.98424789058243,0.9927113794387784,1,57,176
2.304982400662766,0.5568691439394676,-0.039956450286543314,3.4064737848647644,-1.538881356605148,3.139842027731465,0.41040851272015655,0.03679977984344422,0.9915657212438939,0.9806471816334434,0.9905025110718286,1,57,177
2.3523378942582056,0.5215595710324976,0.4096806754815804,3.5419474143446688,-1.0766801578832512,1.5400248831826397,0.41859558463796465,0.031930344911937365,0.9929645142337241,0.9834025169131121,0.9901544615710101,1,57,178
2.3901848745807595,0.5464226521554165,0.07020515930949504,3.548413570178217,-0.7792275117542115,0.20084034215827407,0.3243028375733854,0.02102189334637964,0.9956665311475287,0.9907164464063908,0.9863736233198894,1,57,179
3.0302812431658546,0.9635942989163846,-0.10727721519243404,4.098491434962576,-1.181323709957888,0.18606581718831494,0.15732020547945202,0.01569379892367906,0.9965866428195466,0.9924174262958718,0.991593555081068,1,49,18
2.2446282850263786,0.49400955278053604,0.2596160104021492,3.3643316780420522,-1.501935920158456,2.122949948751099,0.25480063600782776,0.022596624266144814,0.9947751330778642,0.9852726625853635,0.992487016507325,1,57,180
2.295792076244636,0.41938641554559436,0.14914642765338215,3.4507810146051643,-1.2007878144705975,3.627636605038469,0.44785041585127194,0.032977617416829745,0.9929864548273734,0.9815769311416148,0.9894092221428318,1,57,181
2.2065756433229176,0.4710374861616375,0.37392638402930234,3.565580760531799,-1.0351117666062248,1.7537860326067651,0.4017398483365949,0.032985261741682974,0.9927052622204455,0.981763603611018,0.9908594763893702,1,57,182
2.2845733155193355,0.4727713128376599,0.5543393937445976,3.187236826069302,-1.2646675285341122,1.3433513749978037,0.36951137475538154,0.02446183953033268,0.994930675345734,0.988312991361033,0.9883529875853235,1,57,183
2.0964008809729004,0.7283669055633419,0.14496779941007823,3.243144407003481,-0.6338708328305251,-0.5163271078750533,0.2458797089041095,0.016626406555772986,0.9968567712853711,0.9934413488432555,0.9824563518349013,1,57,184
2.290204805443089,0.56850395098767,-0.021942139718641295,3.2539267057627583,-0.901179974542802,0.6604382949264784,0.32048067514677087,0.020104574363992166,0.9963745008149003,0.9919700584915054,0.9804101486152688,1,57,185
1.393916445932185,0.2442154265667911,0.8317997658942444,2.1899843419028158,0.10448728423071667,-0.7009211526262904,0.08639615949119375,0.005182852250489238,0.9992514128551092,0.9980048876872156,0.9603965896517769,1,57,186
2.099876358192651,0.5608885681624298,0.24680651662954764,3.042965073013158,-0.8181465224806131,-0.12400848924469665,0.2528895547945205,0.016718138454011742,0.9967738291649038,0.9915573677977934,0.987594756906823,1,57,187
1.7773620936190457,0.5665986010707739,-0.3604905786811603,3.291108453007995,-0.7908149316735594,0.6757382567262797,0.19837022994129155,0.023643896771037176,0.994098943654462,0.984262168350152,0.9921566467782248,1,57,188
1.803595912992407,0.44299431371509845,0.3501524223367397,3.117642367040186,-0.5231327938984472,0.7267300721203727,0.2750122309197651,0.024943431996086105,0.9937574936812632,0.9811032404022941,0.9899756149452528,1,57,189
1.873909319967915,0.7545861308783887,0.3801172267378614,3.40477859195311,0.12036662929502466,-1.1417729149554123,0.08195480675146773,0.008752751956947163,0.9980211583254806,0.99593711110767,0.9832889696821554,1,49,19
1.7033591657539302,0.4017742045528995,0.4716572865436235,2.7878928466813986,-0.20084318888800207,-0.23462818439061062,0.2806690313111546,0.026999755381604696,0.9932136368020955,0.9792388174675801,0.9894161678415253,1,57,190
1.5827785235491398,0.37406957287883874,-0.44961893083645904,2.41811482733695,-0.667132855290956,0.7147663705660099,0.20661081213307242,0.021587573385518588,0.9945880998247789,0.9815367360986097,0.9874892020595325,1,57,191
1.7818271266091803,0.3136582456685979,0.49788589997502747,2.426925532107931,-1.3511504469116218,1.7025000697695951,0.2862952544031311,0.02111362524461839,0.9954398358592941,0.983205344636601,0.9870989862578987,1,57,192
1.6988649443767665,0.22545282785655293,0.5408861020542856,2.281982219857088,-1.6705770610051325,4.848419092582776,0.30681262230919765,0.027381971624266144,0.9933848006510718,0.969406438086287,0.9892210023911814,1,57,193
1.669623678221347,0.20960443392364103,0.5554292286575359,2.3113445112630484,-0.6985831103084975,2.683737617544123,0.7156005381604694,0.04957344667318981,0.9882421657130815,0.9545962675494349,0.9898921602974171,1,57,194
1.661726695302531,0.29468660827909793,-0.48161506403175874,2.400587194880146,-1.864289870264434,6.832719964744534,0.6856577177103715,0.06204134050880625,0.9840734760162465,0.9467340697456279,0.9922470006242806,1,57,195
1.7003979155185969,0.33640692030158176,-0.2585215810855433,2.863665356140141,-1.1841609238626305,3.573940198250007,0.8813753669275928,0.06544306506849314,0.9832608523211281,0.9494795622413416,0.9908356520337744,1,57,196
1.8598290166126066,0.43614057525191696,-0.5047417994860823,3.341587052391373,-0.5046348022655267,0.8460632640821313,1.0912961717221132,0.07012903620352248,0.9838700888379847,0.9616378429090943,0.9876872319690869,1,57,197
1.4741856127755897,0.2805854151097778,0.19358030178565974,2.1317192520991246,-0.9924321552236702,1.8517047628982866,0.27984344422700586,0.01723030821917808,0.9966910354854379,0.9906216233608038,0.9808303689442546,1,57,198
1.6321069912670367,0.360861826533903,0.8786399368198266,3.1186250667543534,1.33480250607846,1.5560870906545619,0.21946092221135027,0.013836227984344421,0.99775446135727,0.9915661223603649,0.9787362428203341,1,57,199
1.5889671391308386,0.4935803452601231,-0.32796897849714957,2.677102557939058,-0.5363987415016116,-0.27773992924044766,0.374197345890411,0.04234191536203522,0.9881899940778897,0.9666223815993943,0.9906525455949783,1,49,2
1.8593430665873056,0.5590345114016497,-0.011002902630207291,2.9636600014556382,-0.6361065758286794,-0.3536354788012388,0.15838276663405088,0.019103167808219176,0.9948368453065364,0.9817118493737025,0.9915084987494088,1,49,20
2.0624519423124585,0.34172556447634383,0.9953851223898208,2.8251520219636923,-0.8314157914893094,0.3936419891097187,0.21883408757338543,0.01307943982387475,0.9976172129187498,0.9933959293229173,0.9746129739509273,1,57,200
2.2024691275191097,0.3147702689311185,0.5686533108590832,3.169343682801099,-0.8560828924936077,2.0242427944270567,0.44437989236790587,0.024370107632093924,0.9953944351664648,0.988928496773416,0.9787176083840293,1,57,201
2.365494446048114,0.37389441098813603,0.6929487624235837,3.674998449755153,-0.4241970601484886,0.933604724130686,0.5389478351272016,0.02416371086105675,0.9958858295389053,0.9895666295551261,0.9755102823716858,1,57,202
2.2320699925801124,0.5211905387451341,-0.023184467184895925,3.2393848922803414,-1.2882416652374153,2.8156672738549675,0.10763973825831702,0.006046660958904109,0.9991155806131631,0.9983794221498882,0.9530519767029424,1,57,203
1.5674458229105228,0.394970761339444,-0.16408924706159217,3.0459192116437763,0.2106436134121774,1.5669127483940812,0.33927042563600773,0.036578094422700574,0.9902540730606553,0.975414412852845,0.988042785678721,1,57,204
1.511604335732709,0.36328553580676315,0.07514204440419621,3.5756140831358856,0.9719768519625815,3.722014281837379,0.5130029965753423,0.04601119129158511,0.988405730753143,0.9654623580367623,0.986117180182145,1,57,205
1.5668672460533162,0.38214054716212476,-0.2671953923459572,3.8384451127956076,1.4755031554654914,4.911238258964058,0.5481668909001954,0.04842679794520547,0.9876293751791313,0.9660338316457924,0.9836881485415859,1,57,206
1.6311869316078131,0.33941283522133386,0.18000168297909905,3.406043010417758,0.5439328247395163,2.282053434163635,0.5874587206457925,0.049344116927592954,0.9878634911212094,0.9682653931729264,0.9864539329298362,1,57,207
1.7530337664278723,0.3703785314939808,0.10946133370336004,3.7417354244633905,0.05742328556820994,2.4013779982051364,0.5756329500978472,0.04228076076320938,0.9901615017932129,0.9762318072198347,0.9839989714978388,1,57,208
0.8003146788414189,0.27030371861376307,-0.3204779146528108,2.223582097966345,1.2111660900789092,4.427822618833155,0.47341303816046965,0.04791462818003914,0.9877685139454226,0.9373055293656499,0.9841116025274826,2,49,209
2.0048982489954814,0.350931848927979,0.04143762835729708,2.851298272933573,-1.3702568528496475,1.9593521805645109,0.21115918542074363,0.021725171232876712,0.9944813771489981,0.977526491259164,0.9900314341029876,1,49,21
0.8686961766177095,0.5052775540927551,-0.5908637320932709,3.0812951344920814,1.9796067157712962,4.047613317204742,0.49546691536203513,0.058089224559686875,0.984735980511879,0.9359131076643616,0.9845503094212261,2,49,210
1.7711239696876648,0.6413390254354192,-0.3253236454837804,3.4312717835424253,-0.6630599060983462,-0.00043327628310985133,0.30539077788649704,0.030454990215264186,0.9924748528959154,0.9820261034559967,0.9906832116140937,1,49,211
1.5659599073531882,0.5096634854943943,-0.0955571536686944,2.734479651004391,-0.42132810250536196,-0.23926558291168254,0.4049504647749511,0.045361423679060674,0.9884208521389548,0.9704679480539996,0.9916531811056972,1,49,212
1.5021127976511979,0.4569828589739035,-0.3279131100630781,2.936152742041038,-0.43837273282347394,1.00689607310371,0.42133225293542065,0.05003975048923678,0.9865846223934588,0.9665115446110173,0.9921066718806312,1,49,213
1.4081457191565279,0.5807833902568103,-0.5935995053300992,2.653599942460981,-1.1209396197001213,1.1666476864032722,0.4249709515655577,0.05185909980430528,0.9857689563699561,0.9636423369240863,0.9919665590224856,1,49,214
1.2553096490402076,0.8056032421229424,-0.5297425582329672,2.865417517528356,-0.6388978042357073,-0.7496306713249887,0.3726914138943247,0.04856439579256358,0.9869492873656025,0.9679833014308896,0.9912827370457135,1,49,215
1.0652626044863074,1.203021676137082,-0.3941712233584635,3.4665396715706107,0.19093623373650775,-1.7137607230610685,0.34491193737769077,0.030745474559686882,0.9931334045032367,0.9826227674816429,0.9845258773970532,1,49,216
1.1354296677008864,1.2036019371194915,-0.36945788424163023,3.4952316959655834,0.38799575623750987,-1.4467839146803803,0.16677623532289626,0.01880503913894325,0.9954131113137974,0.9879006956910669,0.9882021509980293,1,49,217
